graduation_year,unit_code,leaname,schname,status,subgroup,subgroup_name,schcount,leacount,seacount,sch_percent_enrolled,lea_percent_enrolled,sea_percent_enrolled
2015,130333,Cabarrus County Schools,"Performance Learning Center, Concord",ENROLL,MW,White,14.0,802.0,31038.0,28.5714285714286,39.2752203721841,31.4165696644567
2015,130333,Cabarrus County Schools,"Performance Learning Center, Concord",NOENROLL,MW,White,21.0,497.0,22995.0,,,
2015,130333,Cabarrus County Schools,"Performance Learning Center, Concord",ENROLL,WDIS,Students With Disabilities,,49.0,2732.0,,,
2015,130333,Cabarrus County Schools,"Performance Learning Center, Concord",NOENROLL,WDIS,Students With Disabilities,,111.0,6687.0,,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,ENROLL,ALL,All Students (Total or Subtotal,33.0,1178.0,51362.0,63.4615384615385,57.6885406464251,51.9884609545017
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,NOENROLL,ALL,All Students (Total or Subtotal,19.0,864.0,47433.0,,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,ENROLL,ECODIS,Economically Disadvantaged,10.0,288.0,13556.0,19.2307692307692,14.103819784525,13.7213421731869
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,NOENROLL,ECODIS,Economically Disadvantaged,7.0,390.0,18685.0,,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,ENROLL,F,Female,22.0,627.0,28187.0,42.3076923076923,30.7051909892262,28.5307960929197
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,NOENROLL,F,Female,10.0,412.0,21578.0,,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,ENROLL,M,Male,11.0,551.0,23175.0,21.1538461538462,26.9833496571988,23.4576648615821
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,NOENROLL,M,Male,9.0,452.0,25855.0,,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,ENROLL,MB,Black,8.0,197.0,12095.0,15.3846153846154,9.64740450538688,12.242522394858
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,NOENROLL,MB,Black,,202.0,14296.0,,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,ENROLL,MHL,Hispanic,5.0,86.0,4083.0,9.61538461538462,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,NOENROLL,MHL,Hispanic,,123.0,6686.0,,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,ENROLL,MM,Multiracial,,46.0,1733.0,5.76923076923077,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,NOENROLL,MM,Multiracial,,32.0,1640.0,,,
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,ENROLL,MW,White,17.0,802.0,31038.0,32.6923076923077,39.2752203721841,31.4165696644567
2015,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,NOENROLL,MW,White,11.0,497.0,22995.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,ALL,All Students (Total or Subtotal,,1178.0,51362.0,,57.6885406464251,51.9884609545017
2015,130LEA,Cabarrus County Schools,,NOENROLL,ALL,All Students (Total or Subtotal,,864.0,47433.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,ECODIS,Economically Disadvantaged,,288.0,13556.0,,14.103819784525,13.7213421731869
2015,130LEA,Cabarrus County Schools,,NOENROLL,ECODIS,Economically Disadvantaged,,390.0,18685.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,F,Female,,627.0,28187.0,,30.7051909892262,28.5307960929197
2015,130LEA,Cabarrus County Schools,,NOENROLL,F,Female,,412.0,21578.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,LEP,Limited English Proficiency,,,378.0,,,
2015,130LEA,Cabarrus County Schools,,NOENROLL,LEP,Limited English Proficiency,,18.0,1384.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,M,Male,,551.0,23175.0,,26.9833496571988,23.4576648615821
2015,130LEA,Cabarrus County Schools,,NOENROLL,M,Male,,452.0,25855.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,MA,Asian,,39.0,1679.0,,,
2015,130LEA,Cabarrus County Schools,,NOENROLL,MA,Asian,,8.0,1073.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,MAN,American Indian,,6.0,685.0,,,
2015,130LEA,Cabarrus County Schools,,NOENROLL,MAN,American Indian,,,674.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,MB,Black,,197.0,12095.0,,9.64740450538688,12.242522394858
2015,130LEA,Cabarrus County Schools,,NOENROLL,MB,Black,,202.0,14296.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,MHL,Hispanic,,86.0,4083.0,,,
2015,130LEA,Cabarrus County Schools,,NOENROLL,MHL,Hispanic,,123.0,6686.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,MM,Multiracial,,46.0,1733.0,,,
2015,130LEA,Cabarrus County Schools,,NOENROLL,MM,Multiracial,,32.0,1640.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,MNP,Pacific Islander,,,49.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,MW,White,,802.0,31038.0,,39.2752203721841,31.4165696644567
2015,130LEA,Cabarrus County Schools,,NOENROLL,MW,White,,497.0,22995.0,,,
2015,130LEA,Cabarrus County Schools,,ENROLL,WDIS,Students With Disabilities,,49.0,2732.0,,,
2015,130LEA,Cabarrus County Schools,,NOENROLL,WDIS,Students With Disabilities,,111.0,6687.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,ALL,All Students (Total or Subtotal,141.0,141.0,51362.0,40.5172413793103,40.5172413793103,51.9884609545017
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,ALL,All Students (Total or Subtotal,207.0,207.0,47433.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,ECODIS,Economically Disadvantaged,62.0,62.0,13556.0,17.816091954023,17.816091954023,13.7213421731869
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,ECODIS,Economically Disadvantaged,135.0,135.0,18685.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,F,Female,83.0,83.0,28187.0,23.8505747126437,23.8505747126437,28.5307960929197
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,F,Female,94.0,94.0,21578.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,LEP,Limited English Proficiency,,,378.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,LEP,Limited English Proficiency,9.0,9.0,1384.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,M,Male,58.0,58.0,23175.0,16.6666666666667,16.6666666666667,23.4576648615821
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,M,Male,113.0,113.0,25855.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,MA,Asian,6.0,6.0,1679.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,MA,Asian,,,1073.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,MB,Black,51.0,51.0,12095.0,14.6551724137931,14.6551724137931,12.242522394858
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,MB,Black,73.0,73.0,14296.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,MHL,Hispanic,15.0,15.0,4083.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,MHL,Hispanic,53.0,53.0,6686.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,MM,Multiracial,8.0,8.0,1733.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,MM,Multiracial,,,1640.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,MNP,Pacific Islander,,,49.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,MW,White,60.0,60.0,31038.0,17.2413793103448,17.2413793103448,31.4165696644567
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,MW,White,75.0,75.0,22995.0,,,
2015,132304,Kannapolis City Schools,A L Brown High,ENROLL,WDIS,Students With Disabilities,18.0,18.0,2732.0,5.17241379310345,5.17241379310345,
2015,132304,Kannapolis City Schools,A L Brown High,NOENROLL,WDIS,Students With Disabilities,38.0,38.0,6687.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,ALL,All Students (Total or Subtotal,,141.0,51362.0,,40.5172413793103,51.9884609545017
2015,132LEA,Kannapolis City Schools,,NOENROLL,ALL,All Students (Total or Subtotal,,207.0,47433.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,ECODIS,Economically Disadvantaged,,62.0,13556.0,,17.816091954023,13.7213421731869
2015,132LEA,Kannapolis City Schools,,NOENROLL,ECODIS,Economically Disadvantaged,,135.0,18685.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,F,Female,,83.0,28187.0,,23.8505747126437,28.5307960929197
2015,132LEA,Kannapolis City Schools,,NOENROLL,F,Female,,94.0,21578.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,LEP,Limited English Proficiency,,,378.0,,,
2015,132LEA,Kannapolis City Schools,,NOENROLL,LEP,Limited English Proficiency,,9.0,1384.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,M,Male,,58.0,23175.0,,16.6666666666667,23.4576648615821
2015,132LEA,Kannapolis City Schools,,NOENROLL,M,Male,,113.0,25855.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,MA,Asian,,6.0,1679.0,,,
2015,132LEA,Kannapolis City Schools,,NOENROLL,MA,Asian,,,1073.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,MB,Black,,51.0,12095.0,,14.6551724137931,12.242522394858
2015,132LEA,Kannapolis City Schools,,NOENROLL,MB,Black,,73.0,14296.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,MHL,Hispanic,,15.0,4083.0,,,
2015,132LEA,Kannapolis City Schools,,NOENROLL,MHL,Hispanic,,53.0,6686.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,MM,Multiracial,,8.0,1733.0,,,
2015,132LEA,Kannapolis City Schools,,NOENROLL,MM,Multiracial,,,1640.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,MNP,Pacific Islander,,,49.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,MW,White,,60.0,31038.0,,17.2413793103448,31.4165696644567
2015,132LEA,Kannapolis City Schools,,NOENROLL,MW,White,,75.0,22995.0,,,
2015,132LEA,Kannapolis City Schools,,ENROLL,WDIS,Students With Disabilities,,18.0,2732.0,,5.17241379310345,
2015,132LEA,Kannapolis City Schools,,NOENROLL,WDIS,Students With Disabilities,,38.0,6687.0,,,
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,ENROLL,ALL,All Students (Total or Subtotal,35.0,446.0,51362.0,58.3333333333333,52.4705882352941,51.9884609545017
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,NOENROLL,ALL,All Students (Total or Subtotal,25.0,404.0,47433.0,,,
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,ENROLL,ECODIS,Economically Disadvantaged,13.0,179.0,13556.0,21.6666666666667,21.0588235294118,13.7213421731869
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,NOENROLL,ECODIS,Economically Disadvantaged,12.0,218.0,18685.0,,,
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,ENROLL,F,Female,19.0,264.0,28187.0,31.6666666666667,31.0588235294118,28.5307960929197
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,NOENROLL,F,Female,12.0,186.0,21578.0,,,
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,ENROLL,M,Male,16.0,182.0,23175.0,26.6666666666667,21.4117647058824,23.4576648615821
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,NOENROLL,M,Male,13.0,218.0,25855.0,,,
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,ENROLL,MHL,Hispanic,,30.0,4083.0,,,
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,NOENROLL,MHL,Hispanic,,31.0,6686.0,,,
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,ENROLL,MW,White,33.0,357.0,31038.0,55.0,42.0,31.4165696644567
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,NOENROLL,MW,White,22.0,340.0,22995.0,,,
2015,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,ENROLL,WDIS,Students With Disabilities,,13.0,2732.0,,,
2015,140309,Caldwell County Schools,Caldwell Early College,ENROLL,ALL,All Students (Total or Subtotal,47.0,446.0,51362.0,71.2121212121212,52.4705882352941,51.9884609545017
2015,140309,Caldwell County Schools,Caldwell Early College,NOENROLL,ALL,All Students (Total or Subtotal,19.0,404.0,47433.0,,,
2015,140309,Caldwell County Schools,Caldwell Early College,ENROLL,ECODIS,Economically Disadvantaged,17.0,179.0,13556.0,25.7575757575758,21.0588235294118,13.7213421731869
2015,140309,Caldwell County Schools,Caldwell Early College,NOENROLL,ECODIS,Economically Disadvantaged,5.0,218.0,18685.0,,,
2015,140309,Caldwell County Schools,Caldwell Early College,ENROLL,F,Female,31.0,264.0,28187.0,46.969696969697,31.0588235294118,28.5307960929197
2015,140309,Caldwell County Schools,Caldwell Early College,NOENROLL,F,Female,14.0,186.0,21578.0,,,
2015,140309,Caldwell County Schools,Caldwell Early College,ENROLL,M,Male,16.0,182.0,23175.0,24.2424242424242,21.4117647058824,23.4576648615821
2015,140309,Caldwell County Schools,Caldwell Early College,NOENROLL,M,Male,5.0,218.0,25855.0,,,
2015,140309,Caldwell County Schools,Caldwell Early College,NOENROLL,MB,Black,,22.0,14296.0,,,
2015,140309,Caldwell County Schools,Caldwell Early College,ENROLL,MHL,Hispanic,5.0,30.0,4083.0,7.57575757575758,,
2015,140309,Caldwell County Schools,Caldwell Early College,NOENROLL,MHL,Hispanic,,31.0,6686.0,,,
2015,140309,Caldwell County Schools,Caldwell Early College,ENROLL,MW,White,42.0,357.0,31038.0,63.6363636363636,42.0,31.4165696644567
2015,140309,Caldwell County Schools,Caldwell Early College,NOENROLL,MW,White,17.0,340.0,22995.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,ALL,All Students (Total or Subtotal,105.0,446.0,51362.0,54.4041450777202,52.4705882352941,51.9884609545017
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,ALL,All Students (Total or Subtotal,88.0,404.0,47433.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,ECODIS,Economically Disadvantaged,36.0,179.0,13556.0,18.6528497409326,21.0588235294118,13.7213421731869
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,ECODIS,Economically Disadvantaged,42.0,218.0,18685.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,F,Female,61.0,264.0,28187.0,31.6062176165803,31.0588235294118,28.5307960929197
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,F,Female,40.0,186.0,21578.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,LEP,Limited English Proficiency,,,378.0,,,
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,LEP,Limited English Proficiency,,6.0,1384.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,M,Male,44.0,182.0,23175.0,22.7979274611399,21.4117647058824,23.4576648615821
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,M,Male,48.0,218.0,25855.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,MA,Asian,,6.0,1679.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,MB,Black,14.0,35.0,12095.0,7.25388601036269,,12.242522394858
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,MB,Black,14.0,22.0,14296.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,MHL,Hispanic,8.0,30.0,4083.0,,,
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,MHL,Hispanic,9.0,31.0,6686.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,MM,Multiracial,,18.0,1733.0,,,
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,MM,Multiracial,,10.0,1640.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,MW,White,79.0,357.0,31038.0,40.9326424870466,42.0,31.4165696644567
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,MW,White,61.0,340.0,22995.0,,,
2015,140348,Caldwell County Schools,Hibriten High,ENROLL,WDIS,Students With Disabilities,,13.0,2732.0,,,
2015,140348,Caldwell County Schools,Hibriten High,NOENROLL,WDIS,Students With Disabilities,13.0,52.0,6687.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,ALL,All Students (Total or Subtotal,168.0,446.0,51362.0,48.8372093023256,52.4705882352941,51.9884609545017
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,ALL,All Students (Total or Subtotal,176.0,404.0,47433.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,ECODIS,Economically Disadvantaged,54.0,179.0,13556.0,15.6976744186047,21.0588235294118,13.7213421731869
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,ECODIS,Economically Disadvantaged,92.0,218.0,18685.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,F,Female,98.0,264.0,28187.0,28.4883720930233,31.0588235294118,28.5307960929197
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,F,Female,75.0,186.0,21578.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,LEP,Limited English Proficiency,,6.0,1384.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,M,Male,70.0,182.0,23175.0,20.3488372093023,21.4117647058824,23.4576648615821
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,M,Male,101.0,218.0,25855.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,MA,Asian,,6.0,1679.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,MA,Asian,,,1073.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,MB,Black,,35.0,12095.0,,,12.242522394858
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,MB,Black,,22.0,14296.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,MHL,Hispanic,6.0,30.0,4083.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,MHL,Hispanic,8.0,31.0,6686.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,MM,Multiracial,9.0,18.0,1733.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,MM,Multiracial,,10.0,1640.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,MW,White,148.0,357.0,31038.0,43.0232558139535,42.0,31.4165696644567
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,MW,White,163.0,340.0,22995.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,ENROLL,WDIS,Students With Disabilities,7.0,13.0,2732.0,,,
2015,140386,Caldwell County Schools,South Caldwell High,NOENROLL,WDIS,Students With Disabilities,28.0,52.0,6687.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,ALL,All Students (Total or Subtotal,91.0,446.0,51362.0,48.6631016042781,52.4705882352941,51.9884609545017
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,ALL,All Students (Total or Subtotal,96.0,404.0,47433.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,ECODIS,Economically Disadvantaged,59.0,179.0,13556.0,31.5508021390374,21.0588235294118,13.7213421731869
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,ECODIS,Economically Disadvantaged,67.0,218.0,18685.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,F,Female,55.0,264.0,28187.0,29.4117647058824,31.0588235294118,28.5307960929197
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,F,Female,45.0,186.0,21578.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,LEP,Limited English Proficiency,,6.0,1384.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,M,Male,36.0,182.0,23175.0,19.2513368983957,21.4117647058824,23.4576648615821
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,M,Male,51.0,218.0,25855.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,MA,Asian,,6.0,1679.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,MB,Black,19.0,35.0,12095.0,10.1604278074866,,12.242522394858
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,MB,Black,6.0,22.0,14296.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,MHL,Hispanic,9.0,30.0,4083.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,MHL,Hispanic,10.0,31.0,6686.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,MM,Multiracial,7.0,18.0,1733.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,MM,Multiracial,,10.0,1640.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,MW,White,55.0,357.0,31038.0,29.4117647058824,42.0,31.4165696644567
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,MW,White,77.0,340.0,22995.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,ENROLL,WDIS,Students With Disabilities,,13.0,2732.0,,,
2015,140390,Caldwell County Schools,West Caldwell High,NOENROLL,WDIS,Students With Disabilities,11.0,52.0,6687.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,ALL,All Students (Total or Subtotal,,446.0,51362.0,,52.4705882352941,51.9884609545017
2015,140LEA,Caldwell County Schools,,NOENROLL,ALL,All Students (Total or Subtotal,,404.0,47433.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,ECODIS,Economically Disadvantaged,,179.0,13556.0,,21.0588235294118,13.7213421731869
2015,140LEA,Caldwell County Schools,,NOENROLL,ECODIS,Economically Disadvantaged,,218.0,18685.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,F,Female,,264.0,28187.0,,31.0588235294118,28.5307960929197
2015,140LEA,Caldwell County Schools,,NOENROLL,F,Female,,186.0,21578.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,LEP,Limited English Proficiency,,,378.0,,,
2015,140LEA,Caldwell County Schools,,NOENROLL,LEP,Limited English Proficiency,,6.0,1384.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,M,Male,,182.0,23175.0,,21.4117647058824,23.4576648615821
2015,140LEA,Caldwell County Schools,,NOENROLL,M,Male,,218.0,25855.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,MA,Asian,,6.0,1679.0,,,
2015,140LEA,Caldwell County Schools,,NOENROLL,MA,Asian,,,1073.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,MB,Black,,35.0,12095.0,,,12.242522394858
2015,140LEA,Caldwell County Schools,,NOENROLL,MB,Black,,22.0,14296.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,MHL,Hispanic,,30.0,4083.0,,,
2015,140LEA,Caldwell County Schools,,NOENROLL,MHL,Hispanic,,31.0,6686.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,MM,Multiracial,,18.0,1733.0,,,
2015,140LEA,Caldwell County Schools,,NOENROLL,MM,Multiracial,,10.0,1640.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,MW,White,,357.0,31038.0,,42.0,31.4165696644567
2015,140LEA,Caldwell County Schools,,NOENROLL,MW,White,,340.0,22995.0,,,
2015,140LEA,Caldwell County Schools,,ENROLL,WDIS,Students With Disabilities,,13.0,2732.0,,,
2015,140LEA,Caldwell County Schools,,NOENROLL,WDIS,Students With Disabilities,,52.0,6687.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,ALL,All Students (Total or Subtotal,44.0,44.0,51362.0,44.4444444444444,44.4444444444444,51.9884609545017
2015,150304,Camden County Schools,Camden County High,NOENROLL,ALL,All Students (Total or Subtotal,55.0,55.0,47433.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,ECODIS,Economically Disadvantaged,13.0,13.0,13556.0,13.1313131313131,13.1313131313131,13.7213421731869
2015,150304,Camden County Schools,Camden County High,NOENROLL,ECODIS,Economically Disadvantaged,9.0,9.0,18685.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,F,Female,25.0,25.0,28187.0,25.2525252525253,25.2525252525253,28.5307960929197
2015,150304,Camden County Schools,Camden County High,NOENROLL,F,Female,24.0,24.0,21578.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,M,Male,19.0,19.0,23175.0,19.1919191919192,19.1919191919192,23.4576648615821
2015,150304,Camden County Schools,Camden County High,NOENROLL,M,Male,31.0,31.0,25855.0,,,
2015,150304,Camden County Schools,Camden County High,NOENROLL,MA,Asian,,,1073.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,MAN,American Indian,,,685.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,MB,Black,12.0,12.0,12095.0,12.1212121212121,12.1212121212121,12.242522394858
2015,150304,Camden County Schools,Camden County High,NOENROLL,MB,Black,,,14296.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,MHL,Hispanic,,,4083.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,MM,Multiracial,,,1733.0,,,
2015,150304,Camden County Schools,Camden County High,NOENROLL,MM,Multiracial,,,1640.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,MW,White,28.0,28.0,31038.0,28.2828282828283,28.2828282828283,31.4165696644567
2015,150304,Camden County Schools,Camden County High,NOENROLL,MW,White,47.0,47.0,22995.0,,,
2015,150304,Camden County Schools,Camden County High,ENROLL,WDIS,Students With Disabilities,,,2732.0,,,
2015,150304,Camden County Schools,Camden County High,NOENROLL,WDIS,Students With Disabilities,10.0,10.0,6687.0,,,
2015,150LEA,Camden County Schools,,ENROLL,ALL,All Students (Total or Subtotal,,44.0,51362.0,,44.4444444444444,51.9884609545017
2015,150LEA,Camden County Schools,,NOENROLL,ALL,All Students (Total or Subtotal,,55.0,47433.0,,,
2015,150LEA,Camden County Schools,,ENROLL,ECODIS,Economically Disadvantaged,,13.0,13556.0,,13.1313131313131,13.7213421731869
2015,150LEA,Camden County Schools,,NOENROLL,ECODIS,Economically Disadvantaged,,9.0,18685.0,,,
2015,150LEA,Camden County Schools,,ENROLL,F,Female,,25.0,28187.0,,25.2525252525253,28.5307960929197
2015,150LEA,Camden County Schools,,NOENROLL,F,Female,,24.0,21578.0,,,
2015,150LEA,Camden County Schools,,ENROLL,M,Male,,19.0,23175.0,,19.1919191919192,23.4576648615821
2015,150LEA,Camden County Schools,,NOENROLL,M,Male,,31.0,25855.0,,,
2015,150LEA,Camden County Schools,,NOENROLL,MA,Asian,,,1073.0,,,
2015,150LEA,Camden County Schools,,ENROLL,MAN,American Indian,,,685.0,,,
2015,150LEA,Camden County Schools,,ENROLL,MB,Black,,12.0,12095.0,,12.1212121212121,12.242522394858
2015,150LEA,Camden County Schools,,NOENROLL,MB,Black,,,14296.0,,,
2015,150LEA,Camden County Schools,,ENROLL,MHL,Hispanic,,,4083.0,,,
2015,150LEA,Camden County Schools,,ENROLL,MM,Multiracial,,,1733.0,,,
2015,150LEA,Camden County Schools,,NOENROLL,MM,Multiracial,,,1640.0,,,
