vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(252)641-2600,2014,330LEA,412 Pearl Street,Tarboro,NC,27886.0,P,0.0,0.0,John D Farrelly,M,http://www.ecps.us/,,,,,,,,,,,,,Edgecombe County Public School,,State Of North Carolina,,,319.0,665.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-2600,2014,330LEA,412 Pearl Street,Tarboro,NC,27886.0,P,0.0,0.0,John D Farrelly,E,http://www.ecps.us/,,,,,,,,,,,,,Edgecombe County Public School,,State Of North Carolina,,,485.0,496.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-2600,2014,330LEA,412 Pearl Street,Tarboro,NC,27886.0,P,0.0,0.0,John D Farrelly,H,http://www.ecps.us/,,,,,,,,,,,,,Edgecombe County Public School,,State Of North Carolina,,,466.0,837.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-2600,2014,330LEA,412 Pearl Street,Tarboro,NC,27886.0,P,0.0,0.0,John D Farrelly,T,http://www.ecps.us/,,,,,,,,,,,,,Edgecombe County Public School,,State Of North Carolina,,,,259.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-0464,2014,33A000,274 Husky Trail,Tarboro,NC,27886.0,C,0.0,0.0,John Westberg,I,http://www.necprepschool.com/,K-9,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,North East Carolina Prep,State Of North Carolina,,902.0,,454.0,,,
(336)703-4203,2014,340308,1647 Ashley School Circle,Winston-Salem,NC,27105.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/aes/site/default.asp,PK-5,"Magnet School, Traditional Calendar",M,,Magnet School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Ashley Academy,State Of North Carolina,F,503.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6754,2014,340311,3605 Old Greensboro Road,Winston-Salem,NC,27101.0,P,0.0,0.0,,H,,9-12,"Magnet School, Traditional Calendar",M,,Magnet School,Traditional Calendar,,,,,,,Forsyth County Schools,Atkins Academic & Tech High,State Of North Carolina,,473.0,999.0,837.0,N,Yes,https://www.wsfcs.k12.nc.us/Page/55
(336)774-4626,2014,340314,1250 Bolton Street,Winston Salem,NC,27103.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/boltones/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Bolton Elementary,State Of North Carolina,,480.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4206,2014,340320,155 N Hawthorne Road,Winston Salem,NC,27104.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/brunsones/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Brunson Elementary,State Of North Carolina,,615.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6757,2014,340326,1109 Salem Crossing Rd,Kernersville,NC,27284.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ccreekes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Caleb's Creek Elementary,State Of North Carolina,,829.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2987,2014,340330,3545 Carver School Road,Winston Salem,NC,27105.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/chs/site/default.asp,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Carver High,State Of North Carolina,,555.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-8181,2014,340332,910 Highland Court,Winston Salem,NC,27101.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/cc/site/default.asp,9-12,"Vocational Education, Traditional Calendar",V,,Vocational Education,Traditional Calendar,,,,,,,Forsyth County Schools,Career Center,State Of North Carolina,,,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4174,2014,340334,4700 Old Hollow Road,Kernersville,NC,27284.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/cashes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Cash Elementary,State Of North Carolina,,679.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)771-4590,2014,340336,851 Highland Court,Winston Salem,NC,27101.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/site/Default.aspx?PageID=2249#,9-12,"Special Education, Traditional Calendar",S,,Special Education,Traditional Calendar,,,,,,,Forsyth County Schools,Carter High School,State Of North Carolina,,160.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2440,2014,340344,2315 Coliseum Drive,Winston Salem,NC,27106.0,P,1.0,0.0,,E,http://wsfcsel.schoolwires.net/cces/site/default.asp,PK-5,"Special Education, Traditional Calendar",S,,Special Education,Traditional Calendar,,,,,,,Forsyth County Schools,Childrens Center,State Of North Carolina,,52.0,566.0,496.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4210,2014,340348,6200 Bingham Avenue,Clemmons,NC,27012.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ces/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Clemmons Elementary,State Of North Carolina,,741.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4217,2014,340350,3785 Fraternity Church Road,Winston-Salem,NC,27127.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/cms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Clemmons Middle School,State Of North Carolina,,921.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4201,2014,340351,920 11th Street NW,Winston-Salem,NC,27195.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/cookes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Cook Literacy Model School,State Of North Carolina,P,250.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2914,2014,340354,601 N Cherry Street,Winston Salem,NC,27101.0,P,0.0,0.0,,I,http://wsfcsel.schoolwires.net/des/site/default.asp,PK-8,"Magnet School, Traditional Calendar",M,,Magnet School,Traditional Calendar,,,,,,,Forsyth County Schools,The Downtown School,State Of North Carolina,,386.0,386.0,454.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)757-3290,2014,340362,2100 Silas Creek Prky,Winston Salem,NC,27103.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/ecf/site/default.asp,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Early College of Forsyth Co,State Of North Carolina,,227.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2265,2014,340364,2500 W Mountain Street,Kernersville,NC,27284.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/efhs/site/default.asp,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,East Forsyth High,State Of North Carolina,,1810.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6765,2014,340366,810 Bagley Drive,Kernersville,NC,27284.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/efms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,East Forsyth Middle School,State Of North Carolina,,761.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)771-4520,2014,340368,734 E Clemmonsville Road,Winston Salem,NC,27107.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ees/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Easton Elementary School,State Of North Carolina,,511.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6762,2014,340372,4648 Ebert Rd,Winston-Salem,NC,27284.0,P,0.0,0.0,,M,,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,"Flat Rock Middle, Winston-Salem",State Of North Carolina,,880.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4291,2014,340376,2019 Milford Street,Winston Salem,NC,27107.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/fpes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,"Forest Park Elementary, Winston-Salem",State Of North Carolina,P,584.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4212,2014,340380,2020 Walker Road,Winston-Salem,NC,27106.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ges/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Gibson Elementary,State Of North Carolina,F,760.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)771-4500,2014,340382,1600 Union Cross Road,Kernersville,NC,27284.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/ghs/site/default.asp,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Robert B Glenn High School,State Of North Carolina,,1599.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4245,2014,340384,1385 W Clemmonsville Road,Winston Salem,NC,27127.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/griffithes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Griffith Elementary,State Of North Carolina,,539.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4185,2014,340385,2700 S Main Street,Winston-Salem,NC,27127.0,P,0.0,0.0,,T,http://www.wsfcs.k12.nc.us/ga/site/default.asp,6-12,"Alternative Education, Traditional Calendar",A,,Alternative Education,Traditional Calendar,Y,,,,,,Forsyth County Schools,Main Street Academy,State Of North Carolina,,87.0,416.0,259.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4238,2014,340390,125 Nicholson Road,Winston Salem,NC,27107.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/hwes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Hall-Woodward Elementary,State Of North Carolina,,694.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4171,2014,340392,2900 Indiana Avenue,Winston Salem,NC,27105.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/hanesms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Hanes Magnet School,State Of North Carolina,,954.0,801.0,665.0,,Yes,https://www.wsfcs.k12.nc.us/Page/55
(336)748-4155,2014,340398,2020 E. 12th Street,Winston-Salem,NC,27101.0,P,0.0,0.0,,A,http://www.wsfcs.k12.nc.us/site/Default.aspx?PageID=5106,PK-12,Hospital School,H,,Hospital School,,,,,,,,Forsyth County Schools,Homebound/ Hospital Education,State Of North Carolina,,37.0,46.0,442.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)661-4850,2014,340400,5036 Old Walkertown,Winston Salem,NC,27105.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ies/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Ibraham Elementary,State Of North Carolina,,451.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4215,2014,340403,4000 Jefferson School Lane,Winston-Salem,NC,27106.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/jes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,"Jefferson Elementary, Winston-Salem",State Of North Carolina,,559.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4222,2014,340406,3500 Sally Kirk Road,Winston-Salem,NC,27106.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/jms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Thomas Jefferson Middle,State Of North Carolina,,1255.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4100,2014,340416,512 W Mountain Street,Kernersville,NC,27284.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/kes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Kernersville Elementary,State Of North Carolina,,867.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)996-5566,2014,340420,110 Brown Road,Kernersville,NC,27284.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/kms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Kernersville Middle,State Of North Carolina,,832.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2116,2014,340424,1700 Old Cherry Street,Winston Salem,NC,27105.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/kes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Kimberley Park Elementary,State Of North Carolina,,268.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6760,2014,340426,4672 Ebert Rd,Winston-Salem,NC,27284.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/kfes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Kimmel Farm Elementary,State Of North Carolina,,828.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4128,2014,340427,1001 Reynolda Road,Winston-Salem,NC,27104.0,P,0.0,0.0,,A,,PK-12,"Alternative Education, Traditional Calendar",A,,Alternative Education,Traditional Calendar,Y,,,,,,Forsyth County Schools,Kingswood School,State Of North Carolina,,54.0,46.0,442.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4163,2014,340428,3200 Renon Road,Winston Salem,NC,27127.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/konnoakes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Konnoak Elementary,State Of North Carolina,,699.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2310,2014,340430,986 Hutton Street,Winston Salem,NC,27101.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/diggses/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Diggs-Latham Elementary,State Of North Carolina,,460.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4224,2014,340432,150 Lucy Lane,Lewisville,NC,27023.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/lewisvillees/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Lewisville Elementary,State Of North Carolina,,640.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4181,2014,340436,2900 Indiana Avenue,Winston Salem,NC,27105.0,P,1.0,0.0,,M,http://www.wsfcs.k12.nc.us/lms/site/default.asp,6-8,"Special Education, Traditional Calendar",S,,Special Education,Traditional Calendar,,,,,,,Forsyth County Schools,Lowrance Middle,State Of North Carolina,,121.0,801.0,665.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4208,2014,340440,401 Meadowlark Drive,Winston-Salem,NC,27106.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/mes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Meadowlark Elementary,State Of North Carolina,,892.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)922-1730,2014,340442,301 Meadowlark Drive,Winston-Salem,NC,27106.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/mms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Meadowlark Middle,State Of North Carolina,,1151.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)734-7163,2014,340446,2100 Silas Creek Parkway,Winston-Salem,NC,27103.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/fmc/site/default.asp,11-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Middle College of Forsyth Cnty,State Of North Carolina,,74.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2995,2014,340447,3125 Williston Road,Walkertown,NC,27051.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/mfes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Middle Fork Elementary,State Of North Carolina,,329.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)661-4860,2014,340448,4527 Ogburn Avenue,Winston Salem,NC,27105.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/mses/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,"Mineral Springs Elementary, Winston-Salem",State Of North Carolina,,626.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)661-4870,2014,340452,4559 Ogburn Avenue,Winston Salem,NC,27105.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/msms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Mineral Springs Middle,State Of North Carolina,F,413.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2860,2014,340453,451 Knollwood Street,Winston Salem,NC,27103.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/moorees/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Moore Magnet Elementary,State Of North Carolina,,620.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)774-4600,2014,340454,342 Petree Road,Winston Salem,NC,27106.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/mths/site/default.asp,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Mount Tabor High School,State Of North Carolina,,1531.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(   )   -,2014,340457,3210 Village Point Drive,Clemmons,NC,27012.0,P,0.0,0.0,,E,,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Frank Morgan Elementary,State Of North Carolina,,814.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)661-4880,2014,340460,5705 Shattalon Drive,Winston Salem,NC,27105.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/nfhs/site/default.asp,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,North Forsyth High,State Of North Carolina,,1154.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4176,2014,340462,340 Alspaugh Drive,Winston-Salem,NC,27105.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/nhes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,North Hills Elementary,State Of North Carolina,,460.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)924-5126,2014,340464,5501 Murray Road,Winston Salem,NC,27106.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/nms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Northwest Middle,State Of North Carolina,,945.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4287,2014,340472,6315 Tobaccoville Road,Tobaccoville,NC,27050.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ores/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Old Richmond Elementary,State Of North Carolina,,478.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4283,2014,340476,3930 Reynolda Road,Winston Salem,NC,27106.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/otes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Old Town Elementary,State Of North Carolina,,601.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4168,2014,340480,1400 Grant Avenue,Winston Salem,NC,27105.0,P,0.0,0.0,,T,http://www.wsfcs.k12.nc.us/paisley/site/default.asp,6-10,"Magnet School, Traditional Calendar",M,,Magnet School,Traditional Calendar,,,,,,,Forsyth County Schools,Paisley IB Magnet School,State Of North Carolina,,806.0,416.0,259.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)771-4700,2014,340486,1600 Brewer Road,Winston Salem,NC,27127.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/pibms/site/default.asp,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Parkland High,State Of North Carolina,,1231.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2085,2014,340488,890 E 11th Street,Winston Salem,NC,27101.0,P,0.0,0.0,,T,http://www.wsfcs.k12.nc.us/klc/site/default.asp,6-12,"Magnet School, Traditional Calendar",M,,Magnet School,Traditional Calendar,Y,,,,,,Forsyth County Schools,J F Kennedy High,State Of North Carolina,P,338.0,416.0,259.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)748-3454,2014,340490,3815 Old Greensboro Road,Winston-Salem,NC,27101.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/pes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Petree Elementary,State Of North Carolina,P,390.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4165,2014,340492,410 Haverhill Street,Winston Salem,NC,27127.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/philo/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Philo-Hill Magnet Academy,State Of North Carolina,,518.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)993-0372,2014,340494,1500 Piney Grove Road,Kernersville,NC,27284.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/pges/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,"Piney Grove Elementary, Kernersville",State Of North Carolina,,599.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6776,2014,340495,3750 Transou Road,Pfafftown,NC,27040.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/rhs/site/default.asp,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Ronald W Reagan High School,State Of North Carolina,,1794.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2061,2014,340496,301 N Hawthorne Road,Winston Salem,NC,27104.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/reynolds/site/default.asp,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,R J Reynolds High,State Of North Carolina,,1690.0,999.0,837.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6789,2014,340504,275 College Street,Rural Hall,NC,27045.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/rhes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Rural Hall Elementary,State Of North Carolina,,648.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)771-4545,2014,340508,475 Sedge Garden Road,Kernersville,NC,27284.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/sges/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Sedge Garden Elementary,State Of North Carolina,,748.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)774-4646,2014,340512,1055 Yorkshire Road,Winston Salem,NC,27106.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/sfes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Sherwood Forest Elementary,State Of North Carolina,,578.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4188,2014,340514,4250 Johnny Knoll Lane,Winston-Salem,NC,27107.0,P,0.0,0.0,,E,,PK-3,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Smith Farm Elementary,State Of North Carolina,,216.0,566.0,496.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4219,2014,340516,1200 Old Salem Road,Kernersville,NC,27284.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/sms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,"Southeast Middle, Kernersville",State Of North Carolina,,1194.0,801.0,665.0,,,https://www.wsfcs.k12.nc.us/Page/55
