graduation_year,unit_code,leaname,schname,status,subgroup,subgroup_name,schcount,leacount,seacount,sch_percent_enrolled,lea_percent_enrolled,sea_percent_enrolled
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,BL7,Black,,29.0,10279.0,33.33,57.97,61.86
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,ECODIS,Economically Disadvantaged,37.0,233.0,18070.0,55.42,53.86,54.48
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,F,Female,17.0,128.0,13201.0,79.01,73.38,72.63
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,HI7,Hispanic,,24.0,4314.0,60.0,56.36,47.75
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,LEP,Limited English Proficiency,,11.0,1317.0,50.0,54.16,29.98
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,M,Male,38.0,226.0,18310.0,63.46,57.99,61.12
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,MU7,Multiracial,,10.0,964.0,95.0,69.69,66.0
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,PI7,Pacific Islander,,,28.0,,40.0,66.26
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,WDIS,Students with Disabilities,12.0,66.0,5533.0,29.41,40.0,36.51
2012,120346,Burke County Schools,Jimmy C Draughn High School,NOENROLL,WH7,White,43.0,257.0,14827.0,71.14,66.4,72.26
2012,120352,Burke County Schools,North Liberty,ENROLL,AM7,American Indian,,,720.0,,,54.71
2012,120352,Burke County Schools,North Liberty,ENROLL,AS7,Asian,,61.0,1930.0,,68.53,79.32
2012,120352,Burke County Schools,North Liberty,ENROLL,All,All Student (Total or subtotal),,665.0,63828.0,,65.26,66.94
2012,120352,Burke County Schools,North Liberty,ENROLL,BL7,Black,,40.0,16672.0,,57.97,61.86
2012,120352,Burke County Schools,North Liberty,ENROLL,ECODIS,Economically Disadvantaged,,272.0,21630.0,,53.86,54.48
2012,120352,Burke County Schools,North Liberty,ENROLL,F,Female,,353.0,35033.0,,73.38,72.63
2012,120352,Burke County Schools,North Liberty,ENROLL,HI7,Hispanic,,31.0,3943.0,,56.36,47.75
2012,120352,Burke County Schools,North Liberty,ENROLL,LEP,Limited English Proficiency,,13.0,564.0,,54.16,29.98
2012,120352,Burke County Schools,North Liberty,ENROLL,M,Male,,312.0,28795.0,,57.99,61.12
2012,120352,Burke County Schools,North Liberty,ENROLL,MU7,Multiracial,,23.0,1872.0,,69.69,66.0
2012,120352,Burke County Schools,North Liberty,ENROLL,PI7,Pacific Islander,,,55.0,,40.0,66.26
2012,120352,Burke County Schools,North Liberty,ENROLL,WDIS,Students with Disabilities,,44.0,3183.0,,40.0,36.51
2012,120352,Burke County Schools,North Liberty,ENROLL,WH7,White,,508.0,38636.0,,66.4,72.26
2012,120352,Burke County Schools,North Liberty,NOENROLL,AM7,American Indian,,,596.0,,,54.71
2012,120352,Burke County Schools,North Liberty,NOENROLL,AS7,Asian,,28.0,503.0,,68.53,79.32
2012,120352,Burke County Schools,North Liberty,NOENROLL,All,All Student (Total or subtotal),,354.0,31511.0,,65.26,66.94
2012,120352,Burke County Schools,North Liberty,NOENROLL,BL7,Black,,29.0,10279.0,,57.97,61.86
2012,120352,Burke County Schools,North Liberty,NOENROLL,ECODIS,Economically Disadvantaged,,233.0,18070.0,,53.86,54.48
2012,120352,Burke County Schools,North Liberty,NOENROLL,F,Female,,128.0,13201.0,,73.38,72.63
2012,120352,Burke County Schools,North Liberty,NOENROLL,HI7,Hispanic,,24.0,4314.0,,56.36,47.75
2012,120352,Burke County Schools,North Liberty,NOENROLL,LEP,Limited English Proficiency,,11.0,1317.0,,54.16,29.98
2012,120352,Burke County Schools,North Liberty,NOENROLL,M,Male,,226.0,18310.0,,57.99,61.12
2012,120352,Burke County Schools,North Liberty,NOENROLL,MU7,Multiracial,,10.0,964.0,,69.69,66.0
2012,120352,Burke County Schools,North Liberty,NOENROLL,PI7,Pacific Islander,,,28.0,,40.0,66.26
2012,120352,Burke County Schools,North Liberty,NOENROLL,WDIS,Students with Disabilities,,66.0,5533.0,,40.0,36.51
2012,120352,Burke County Schools,North Liberty,NOENROLL,WH7,White,,257.0,14827.0,,66.4,72.26
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,AM7,American Indian,,,720.0,,,54.71
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,AS7,Asian,8.0,61.0,1930.0,88.88,68.53,79.32
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,All,All Student (Total or subtotal),154.0,665.0,63828.0,73.68,65.26,66.94
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,BL7,Black,,40.0,16672.0,60.0,57.97,61.86
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,ECODIS,Economically Disadvantaged,50.0,272.0,21630.0,56.81,53.86,54.48
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,F,Female,84.0,353.0,35033.0,85.71,73.38,72.63
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,HI7,Hispanic,13.0,31.0,3943.0,52.0,56.36,47.75
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,LEP,Limited English Proficiency,,13.0,564.0,50.0,54.16,29.98
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,M,Male,70.0,312.0,28795.0,63.06,57.99,61.12
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,MU7,Multiracial,,23.0,1872.0,80.0,69.69,66.0
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,PI7,Pacific Islander,,,55.0,95.0,40.0,66.26
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,WDIS,Students with Disabilities,18.0,44.0,3183.0,62.06,40.0,36.51
2012,120370,Burke County Schools,Robert L. Patton High School,ENROLL,WH7,White,125.0,508.0,38636.0,76.21,66.4,72.26
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,AM7,American Indian,,,596.0,,,54.71
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,AS7,Asian,,28.0,503.0,88.88,68.53,79.32
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,All,All Student (Total or subtotal),55.0,354.0,31511.0,73.68,65.26,66.94
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,BL7,Black,,29.0,10279.0,60.0,57.97,61.86
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,ECODIS,Economically Disadvantaged,38.0,233.0,18070.0,56.81,53.86,54.48
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,F,Female,14.0,128.0,13201.0,85.71,73.38,72.63
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,HI7,Hispanic,12.0,24.0,4314.0,52.0,56.36,47.75
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,LEP,Limited English Proficiency,,11.0,1317.0,50.0,54.16,29.98
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,M,Male,41.0,226.0,18310.0,63.06,57.99,61.12
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,MU7,Multiracial,,10.0,964.0,80.0,69.69,66.0
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,PI7,Pacific Islander,,,28.0,95.0,40.0,66.26
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,WDIS,Students with Disabilities,11.0,66.0,5533.0,62.06,40.0,36.51
2012,120370,Burke County Schools,Robert L. Patton High School,NOENROLL,WH7,White,39.0,257.0,14827.0,76.21,66.4,72.26
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,AM7,American Indian,,,720.0,95.0,95.0,54.71
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,AS7,Asian,10.0,30.0,1930.0,76.92,81.08,79.32
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,All,All Student (Total or subtotal),207.0,1317.0,63828.0,79.61,68.3,66.94
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,BL7,Black,49.0,240.0,16672.0,80.32,68.57,61.86
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,ECODIS,Economically Disadvantaged,40.0,314.0,21630.0,75.47,52.95,54.48
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,F,Female,118.0,699.0,35033.0,86.76,73.34,72.63
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,HI7,Hispanic,19.0,69.0,3943.0,82.6,38.12,47.75
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,LEP,Limited English Proficiency,,,564.0,,8.57,29.98
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,M,Male,89.0,618.0,28795.0,71.77,63.38,61.12
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,MU7,Multiracial,12.0,35.0,1872.0,75.0,70.0,66.0
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,PI7,Pacific Islander,,,55.0,,95.0,66.26
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,WDIS,Students with Disabilities,9.0,56.0,3183.0,60.0,37.58,36.51
2012,130307,Cabarrus County Schools,Cox Mill High School,ENROLL,WH7,White,116.0,940.0,38636.0,79.45,71.92,72.26
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,AM7,American Indian,,,596.0,95.0,95.0,54.71
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,AS7,Asian,,7.0,503.0,76.92,81.08,79.32
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,All,All Student (Total or subtotal),53.0,611.0,31511.0,79.61,68.3,66.94
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,BL7,Black,12.0,110.0,10279.0,80.32,68.57,61.86
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,ECODIS,Economically Disadvantaged,13.0,279.0,18070.0,75.47,52.95,54.48
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,F,Female,18.0,254.0,13201.0,86.76,73.34,72.63
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,HI7,Hispanic,,112.0,4314.0,82.6,38.12,47.75
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,LEP,Limited English Proficiency,,32.0,1317.0,,8.57,29.98
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,M,Male,35.0,357.0,18310.0,71.77,63.38,61.12
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,MU7,Multiracial,,15.0,964.0,75.0,70.0,66.0
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,PI7,Pacific Islander,,,28.0,,95.0,66.26
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,WDIS,Students with Disabilities,6.0,93.0,5533.0,60.0,37.58,36.51
2012,130307,Cabarrus County Schools,Cox Mill High School,NOENROLL,WH7,White,30.0,367.0,14827.0,79.45,71.92,72.26
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,AM7,American Indian,,,720.0,95.0,95.0,54.71
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,AS7,Asian,,30.0,1930.0,,81.08,79.32
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,All,All Student (Total or subtotal),127.0,1317.0,63828.0,53.81,68.3,66.94
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,BL7,Black,27.0,240.0,16672.0,64.28,68.57,61.86
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,ECODIS,Economically Disadvantaged,45.0,314.0,21630.0,50.0,52.95,54.48
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,F,Female,60.0,699.0,35033.0,54.05,73.34,72.63
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,HI7,Hispanic,8.0,69.0,3943.0,38.09,38.12,47.75
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,LEP,Limited English Proficiency,,,564.0,33.33,8.57,29.98
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,M,Male,67.0,618.0,28795.0,53.6,63.38,61.12
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,MU7,Multiracial,,35.0,1872.0,,70.0,66.0
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,PI7,Pacific Islander,,,55.0,,95.0,66.26
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,WDIS,Students with Disabilities,5.0,56.0,3183.0,31.25,37.58,36.51
2012,130310,Cabarrus County Schools,Central Cabarrus High,ENROLL,WH7,White,91.0,940.0,38636.0,54.49,71.92,72.26
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,AM7,American Indian,,,596.0,95.0,95.0,54.71
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,AS7,Asian,,7.0,503.0,,81.08,79.32
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,All,All Student (Total or subtotal),109.0,611.0,31511.0,53.81,68.3,66.94
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,BL7,Black,15.0,110.0,10279.0,64.28,68.57,61.86
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,ECODIS,Economically Disadvantaged,45.0,279.0,18070.0,50.0,52.95,54.48
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,F,Female,51.0,254.0,13201.0,54.05,73.34,72.63
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,HI7,Hispanic,13.0,112.0,4314.0,38.09,38.12,47.75
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,LEP,Limited English Proficiency,,32.0,1317.0,33.33,8.57,29.98
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,M,Male,58.0,357.0,18310.0,53.6,63.38,61.12
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,MU7,Multiracial,,15.0,964.0,,70.0,66.0
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,PI7,Pacific Islander,,,28.0,,95.0,66.26
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,WDIS,Students with Disabilities,11.0,93.0,5533.0,31.25,37.58,36.51
2012,130310,Cabarrus County Schools,Central Cabarrus High,NOENROLL,WH7,White,76.0,367.0,14827.0,54.49,71.92,72.26
2012,130314,Cabarrus County Schools,Concord High,ENROLL,AM7,American Indian,,,720.0,,95.0,54.71
2012,130314,Cabarrus County Schools,Concord High,ENROLL,AS7,Asian,,30.0,1930.0,66.66,81.08,79.32
2012,130314,Cabarrus County Schools,Concord High,ENROLL,All,All Student (Total or subtotal),135.0,1317.0,63828.0,61.36,68.3,66.94
2012,130314,Cabarrus County Schools,Concord High,ENROLL,BL7,Black,36.0,240.0,16672.0,64.28,68.57,61.86
2012,130314,Cabarrus County Schools,Concord High,ENROLL,ECODIS,Economically Disadvantaged,50.0,314.0,21630.0,45.87,52.95,54.48
2012,130314,Cabarrus County Schools,Concord High,ENROLL,F,Female,70.0,699.0,35033.0,67.3,73.34,72.63
2012,130314,Cabarrus County Schools,Concord High,ENROLL,HI7,Hispanic,5.0,69.0,3943.0,17.85,38.12,47.75
2012,130314,Cabarrus County Schools,Concord High,ENROLL,LEP,Limited English Proficiency,,,564.0,,8.57,29.98
2012,130314,Cabarrus County Schools,Concord High,ENROLL,M,Male,65.0,618.0,28795.0,56.03,63.38,61.12
2012,130314,Cabarrus County Schools,Concord High,ENROLL,MU7,Multiracial,5.0,35.0,1872.0,62.5,70.0,66.0
2012,130314,Cabarrus County Schools,Concord High,ENROLL,PI7,Pacific Islander,,,55.0,,95.0,66.26
2012,130314,Cabarrus County Schools,Concord High,ENROLL,WDIS,Students with Disabilities,10.0,56.0,3183.0,37.03,37.58,36.51
2012,130314,Cabarrus County Schools,Concord High,ENROLL,WH7,White,87.0,940.0,38636.0,69.6,71.92,72.26
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,AM7,American Indian,,,596.0,,95.0,54.71
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,AS7,Asian,,7.0,503.0,66.66,81.08,79.32
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,All,All Student (Total or subtotal),85.0,611.0,31511.0,61.36,68.3,66.94
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,BL7,Black,20.0,110.0,10279.0,64.28,68.57,61.86
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,ECODIS,Economically Disadvantaged,59.0,279.0,18070.0,45.87,52.95,54.48
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,F,Female,34.0,254.0,13201.0,67.3,73.34,72.63
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,HI7,Hispanic,23.0,112.0,4314.0,17.85,38.12,47.75
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,LEP,Limited English Proficiency,5.0,32.0,1317.0,,8.57,29.98
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,M,Male,51.0,357.0,18310.0,56.03,63.38,61.12
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,MU7,Multiracial,,15.0,964.0,62.5,70.0,66.0
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,PI7,Pacific Islander,,,28.0,,95.0,66.26
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,WDIS,Students with Disabilities,17.0,93.0,5533.0,37.03,37.58,36.51
2012,130314,Cabarrus County Schools,Concord High,NOENROLL,WH7,White,38.0,367.0,14827.0,69.6,71.92,72.26
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,AM7,American Indian,,,720.0,,95.0,54.71
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,AS7,Asian,6.0,30.0,1930.0,75.0,81.08,79.32
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,All,All Student (Total or subtotal),255.0,1317.0,63828.0,70.05,68.3,66.94
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,BL7,Black,46.0,240.0,16672.0,63.88,68.57,61.86
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,ECODIS,Economically Disadvantaged,48.0,314.0,21630.0,44.85,52.95,54.48
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,F,Female,135.0,699.0,35033.0,69.58,73.34,72.63
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,HI7,Hispanic,17.0,69.0,3943.0,34.0,38.12,47.75
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,LEP,Limited English Proficiency,,,564.0,6.66,8.57,29.98
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,M,Male,120.0,618.0,28795.0,70.58,63.38,61.12
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,MU7,Multiracial,,35.0,1872.0,50.0,70.0,66.0
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,PI7,Pacific Islander,,,55.0,95.0,95.0,66.26
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,WDIS,Students with Disabilities,8.0,56.0,3183.0,28.57,37.58,36.51
2012,130316,Cabarrus County Schools,Jay M Robinson High,ENROLL,WH7,White,183.0,940.0,38636.0,79.91,71.92,72.26
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,AM7,American Indian,,,596.0,,95.0,54.71
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,AS7,Asian,,7.0,503.0,75.0,81.08,79.32
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,All,All Student (Total or subtotal),109.0,611.0,31511.0,70.05,68.3,66.94
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,BL7,Black,26.0,110.0,10279.0,63.88,68.57,61.86
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,ECODIS,Economically Disadvantaged,59.0,279.0,18070.0,44.85,52.95,54.48
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,F,Female,59.0,254.0,13201.0,69.58,73.34,72.63
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,HI7,Hispanic,33.0,112.0,4314.0,34.0,38.12,47.75
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,LEP,Limited English Proficiency,14.0,32.0,1317.0,6.66,8.57,29.98
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,M,Male,50.0,357.0,18310.0,70.58,63.38,61.12
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,MU7,Multiracial,,15.0,964.0,50.0,70.0,66.0
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,PI7,Pacific Islander,,,28.0,95.0,95.0,66.26
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,WDIS,Students with Disabilities,20.0,93.0,5533.0,28.57,37.58,36.51
2012,130316,Cabarrus County Schools,Jay M Robinson High,NOENROLL,WH7,White,46.0,367.0,14827.0,79.91,71.92,72.26
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,AM7,American Indian,,,720.0,,95.0,54.71
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,AS7,Asian,,30.0,1930.0,,81.08,79.32
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,All,All Student (Total or subtotal),,1317.0,63828.0,50.0,68.3,66.94
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,BL7,Black,,240.0,16672.0,50.0,68.57,61.86
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,ECODIS,Economically Disadvantaged,,314.0,21630.0,,52.95,54.48
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,F,Female,,699.0,35033.0,,73.34,72.63
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,HI7,Hispanic,,69.0,3943.0,,38.12,47.75
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,LEP,Limited English Proficiency,,,564.0,,8.57,29.98
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,M,Male,,618.0,28795.0,50.0,63.38,61.12
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,MU7,Multiracial,,35.0,1872.0,,70.0,66.0
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,PI7,Pacific Islander,,,55.0,,95.0,66.26
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,WDIS,Students with Disabilities,,56.0,3183.0,,37.58,36.51
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,ENROLL,WH7,White,,940.0,38636.0,,71.92,72.26
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,AM7,American Indian,,,596.0,,95.0,54.71
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,AS7,Asian,,7.0,503.0,,81.08,79.32
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,All,All Student (Total or subtotal),,611.0,31511.0,50.0,68.3,66.94
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,BL7,Black,,110.0,10279.0,50.0,68.57,61.86
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,ECODIS,Economically Disadvantaged,,279.0,18070.0,,52.95,54.48
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,F,Female,,254.0,13201.0,,73.34,72.63
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,HI7,Hispanic,,112.0,4314.0,,38.12,47.75
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,LEP,Limited English Proficiency,,32.0,1317.0,,8.57,29.98
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,M,Male,,357.0,18310.0,50.0,63.38,61.12
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,MU7,Multiracial,,15.0,964.0,,70.0,66.0
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,PI7,Pacific Islander,,,28.0,,95.0,66.26
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,WDIS,Students with Disabilities,,93.0,5533.0,,37.58,36.51
2012,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,NOENROLL,WH7,White,,367.0,14827.0,,71.92,72.26
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,AM7,American Indian,,,720.0,,95.0,54.71
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,AS7,Asian,,30.0,1930.0,95.0,81.08,79.32
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,All,All Student (Total or subtotal),159.0,1317.0,63828.0,67.08,68.3,66.94
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,BL7,Black,,240.0,16672.0,42.85,68.57,61.86
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,ECODIS,Economically Disadvantaged,41.0,314.0,21630.0,56.94,52.95,54.48
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,F,Female,85.0,699.0,35033.0,78.7,73.34,72.63
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,HI7,Hispanic,,69.0,3943.0,30.0,38.12,47.75
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,LEP,Limited English Proficiency,,,564.0,,8.57,29.98
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,M,Male,74.0,618.0,28795.0,57.36,63.38,61.12
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,MU7,Multiracial,,35.0,1872.0,95.0,70.0,66.0
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,PI7,Pacific Islander,,,55.0,,95.0,66.26
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,WDIS,Students with Disabilities,10.0,56.0,3183.0,37.03,37.58,36.51
2012,130324,Cabarrus County Schools,Mount Pleasant High,ENROLL,WH7,White,148.0,940.0,38636.0,68.83,71.92,72.26
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,AM7,American Indian,,,596.0,,95.0,54.71
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,AS7,Asian,,7.0,503.0,95.0,81.08,79.32
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,All,All Student (Total or subtotal),78.0,611.0,31511.0,67.08,68.3,66.94
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,BL7,Black,,110.0,10279.0,42.85,68.57,61.86
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,ECODIS,Economically Disadvantaged,31.0,279.0,18070.0,56.94,52.95,54.48
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,F,Female,23.0,254.0,13201.0,78.7,73.34,72.63
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,HI7,Hispanic,7.0,112.0,4314.0,30.0,38.12,47.75
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,LEP,Limited English Proficiency,,32.0,1317.0,,8.57,29.98
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,M,Male,55.0,357.0,18310.0,57.36,63.38,61.12
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,MU7,Multiracial,,15.0,964.0,95.0,70.0,66.0
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,PI7,Pacific Islander,,,28.0,,95.0,66.26
2012,130324,Cabarrus County Schools,Mount Pleasant High,NOENROLL,WDIS,Students with Disabilities,17.0,93.0,5533.0,37.03,37.58,36.51
