vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(252)795-3910,2016,580350,21230 NC 903,Robersonville,NC,27871.0,P,0.0,0.0,,M,www.martin.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.martin.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Martin County Schools,South Creek Middle,State Of North Carolina,,232.0,353.0,634.0,,,http://www.martin.k12.nc.us/school-board/superintendent-message
(252)792-3834,2016,580356,2277 Rodgers School Rd,Williamston,NC,27892.0,P,0.0,0.0,,E,www.martin.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.martin.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,,,,Martin County Schools,Rodgers Elementary,State Of North Carolina,,269.0,277.0,493.0,,,http://www.martin.k12.nc.us/school-board/superintendent-message
(252)792-7881,2016,580368,1260 Godwin Ave,Williamston,NC,27892.0,P,0.0,0.0,,H,www.martin.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.martin.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,,Y,,Y,,,Martin County Schools,"Riverside High, Williamston",State Of North Carolina,,559.0,427.0,860.0,N,,http://www.martin.k12.nc.us/school-board/superintendent-message
(252)792-1111,2016,580372,2920 US Hwy 17,Williamston,NC,27892.0,P,0.0,0.0,,M,www.martin.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.martin.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Martin County Schools,Riverside Middle,State Of North Carolina,F,473.0,353.0,634.0,,Yes,http://www.martin.k12.nc.us/school-board/superintendent-message
(252)792-1575,2016,580LEA,300 N Watts Street,Williamston,NC,27892.0,P,0.0,0.0,John C Mansfield,M,www.martin.k12.nc.us,,,,http://www.martin.k12.nc.us/srcwelcome,,,,,,,,,Martin County Schools,,State Of North Carolina,,,353.0,634.0,,,http://www.martin.k12.nc.us/school-board/superintendent-message
(252)792-1575,2016,580LEA,300 N Watts Street,Williamston,NC,27892.0,P,0.0,0.0,John C Mansfield,H,www.martin.k12.nc.us,,,,http://www.martin.k12.nc.us/srcwelcome,,,,,,,,,Martin County Schools,,State Of North Carolina,,,427.0,860.0,,,http://www.martin.k12.nc.us/school-board/superintendent-message
(252)792-1575,2016,580LEA,300 N Watts Street,Williamston,NC,27892.0,P,0.0,0.0,John C Mansfield,E,www.martin.k12.nc.us,,,,http://www.martin.k12.nc.us/srcwelcome,,,,,,,,,Martin County Schools,,State Of North Carolina,,,277.0,493.0,,,http://www.martin.k12.nc.us/school-board/superintendent-message
(252)789-1010,2016,58B000,6344 E Bear Grass Rd,Williamston,NC,27982.0,C,0.0,0.0,Donna Moore,T,http://www.beargrasscharter.org,6-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Charter and Non-District Affiliated Schools,Bear Grass Charter School,State Of North Carolina,,353.0,,268.0,Y,,
(828)652-3730,2016,590306,170 Eastfield School Road,Marion,NC,28752.0,P,0.0,0.0,,E,http://www.ef.mcdowell.k12.nc.us,PK-5,"Magnet School, Year-Round Calendar",N,,Magnet School,Year-Round Calendar,Y,,,Y,,,McDowell County Schools,Eastfield Global Magnet,State Of North Carolina,,344.0,365.0,493.0,,,
(828)652-7711,2016,590310,676 State Street,Marion,NC,28752.0,P,0.0,0.0,,M,http://emms.mcdowell.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,McDowell County Schools,East McDowell Middle,State Of North Carolina,,650.0,669.0,634.0,,,
(828)738-4220,2016,590316,1545 Old Hwy 221 South,Marion,NC,28752.0,P,0.0,0.0,,E,http://www.gw.mcdowell.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,McDowell County Schools,"Glenwood Elementary, Marion",State Of North Carolina,,372.0,365.0,493.0,,,
(828)652-2141,2016,590320,209 Robert Street,Marion,NC,28752.0,P,0.0,0.0,,E,http://www.marion.mcdowell.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,McDowell County Schools,"Marion Elementary, Marion",State Of North Carolina,,371.0,365.0,493.0,,,
(828)659-0411,2016,590328,54 College Drive,Marion,NC,28752.0,P,0.0,0.0,,H,http://www.mec.mcdowell.k12.nc.us,9-13,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,McDowell County Schools,McDowell Early College,State Of North Carolina,,219.0,920.0,860.0,N,,
(828)652-7920,2016,590330,600 McDowell High School Dr,Marion,NC,28752.0,P,0.0,0.0,,H,http://www.mhs.mcdowell.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,McDowell County Schools,McDowell High,State Of North Carolina,,1621.0,920.0,860.0,N,,
(828)652-4737,2016,590332,254 Nebo School Road,Nebo,NC,28761.0,P,0.0,0.0,,E,http://www.nebo.mcdowell.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,McDowell County Schools,Nebo Elementary,State Of North Carolina,,399.0,365.0,493.0,,,
(828)756-4342,2016,590336,401 American Thread Road,Marion,NC,28752.0,P,0.0,0.0,,E,http://www.ncove.mcdowell.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,McDowell County Schools,North Cove Elementary,State Of North Carolina,,232.0,365.0,493.0,,,
(828)668-7646,2016,590340,128 Mauney Avenue,Old Fort,NC,28762.0,P,0.0,0.0,,E,http://www.of.mcdowell.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,McDowell County Schools,Old Fort Elementary,State Of North Carolina,,344.0,365.0,493.0,,,
(828)724-4422,2016,590344,100 John Roach Drive,Marion,NC,28752.0,P,0.0,0.0,,E,http://www.pg.mcdowell.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,McDowell County Schools,Pleasant Gardens Elementary,State Of North Carolina,,392.0,365.0,493.0,,,
(828)738-3353,2016,590352,820 Marler Road,Marion,NC,28752.0,P,0.0,0.0,,E,http://www.wm.mcdowell.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,McDowell County Schools,West Marion Elementary,State Of North Carolina,,468.0,365.0,493.0,,,
(828)652-3390,2016,590356,346 West McDowell Junior High,Marion,NC,28752.0,P,0.0,0.0,,M,http://wmms.mcdowell.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,McDowell County Schools,West McDowell Middle,State Of North Carolina,,687.0,669.0,634.0,,,
(828)652-1040,2016,590393,176 Lukin St,Marion,NC,28752.0,P,0.0,0.0,,T,http://www.aec.mcdowell.k12.nc.us,6-12,"Alternative Education, Traditional Calendar",A,,Alternative Education,Traditional Calendar,,,,,Y,,McDowell County Schools,McDowell,State Of North Carolina,,84.0,84.0,268.0,N,,
(828)652-4535,2016,590LEA,334 South Main St,Marion,NC,28752.0,P,0.0,0.0,Mark Garrett,T,http://www.mcdowell.k12.nc.us,,,,,,,,,,,,,McDowell County Schools,,State Of North Carolina,,,84.0,268.0,,,
(828)652-4535,2016,590LEA,334 South Main St,Marion,NC,28752.0,P,0.0,0.0,Mark Garrett,M,http://www.mcdowell.k12.nc.us,,,,,,,,,,,,,McDowell County Schools,,State Of North Carolina,,,669.0,634.0,,,
(828)652-4535,2016,590LEA,334 South Main St,Marion,NC,28752.0,P,0.0,0.0,Mark Garrett,I,http://www.mcdowell.k12.nc.us,,,,,,,,,,,,,McDowell County Schools,,State Of North Carolina,,,,475.0,,,
(828)652-4535,2016,590LEA,334 South Main St,Marion,NC,28752.0,P,0.0,0.0,Mark Garrett,H,http://www.mcdowell.k12.nc.us,,,,,,,,,,,,,McDowell County Schools,,State Of North Carolina,,,920.0,860.0,,,
(828)652-4535,2016,590LEA,334 South Main St,Marion,NC,28752.0,P,0.0,0.0,Mark Garrett,E,http://www.mcdowell.k12.nc.us,,,,,,,,,,,,,McDowell County Schools,,State Of North Carolina,,,365.0,493.0,,,
(980)343-6414,2016,600300,7800 Riding Trail Rd,Charlotte,NC,28212.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/albemarleroadES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Albemarle Road Elementary,State Of North Carolina,,1146.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6420,2016,600301,6900 Democracy Dr,Charlotte,NC,28212.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/albemarleroadMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Albemarle Road Middle,State Of North Carolina,F,1145.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0860,2016,600302,10220 Ardrey Kell Rd,Charlotte,NC,28277.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/ardreykellHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Ardrey Kell High,State Of North Carolina,,2841.0,1493.0,860.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3830,2016,600305,12201 Hambright Rd,Huntersville,NC,28078.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/jmalexanderMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,J M Alexander Middle,State Of North Carolina,,799.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6004,2016,600308,1430 Allenbrook Dr,Charlotte,NC,28208.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/allenbrookES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Allenbrook Elementary,State Of North Carolina,,537.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6018,2016,600311,2401 Belfast Dr,Charlotte,NC,28208.0,P,0.0,0.0,,I,http://schools.cms.k12.nc.us/ashleyparkES,PK-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Ashley Park PreK-8 School,State Of North Carolina,,584.0,759.0,475.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)344-0514,2016,600312,12420 Bailey Rd,Cornelius,NC,28031.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/williamamoshoughHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,William Amos Hough High,State Of North Carolina,,2548.0,1493.0,860.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-1068,2016,600313,11900 Bailey Rd,Cornelius,NC,28031.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/baileyMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Bailey Middle,State Of North Carolina,,1572.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6915,2016,600314,11540 Bain School Rd,Charlotte,NC,28227.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/bainES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Bain Elementary,State Of North Carolina,,954.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5533,2016,600316,1546 Walton Rd,Charlotte,NC,28208.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/barringerES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Barringer Academic Center,State Of North Carolina,,596.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)344-3400,2016,600317,1520 Belmeade Dr,Charlotte,NC,28214.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/whitewaterMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Whitewater Middle,State Of North Carolina,,855.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0003,2016,600318,11600 White Rapids Rd,Charlotte,NC,28214.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/whitewaterES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Whitewater Academy,State Of North Carolina,,798.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6100,2016,600319,10501 Windy Grove Rd,Charlotte,NC,28278.0,P,0.0,0.0,,I,http://schools.cms.k12.nc.us/berryhillES,PK-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Berryhill School,State Of North Carolina,,685.0,759.0,475.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3627,2016,600322,6001 Quail Hollow Rd,Charlotte,NC,28210.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/beverlywoodsES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Beverly Woods Elementary,State Of North Carolina,,779.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0372,2016,600328,13659 Beatties Ford Rd,Huntersville,NC,28078.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/barnetteES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Barnette Elementary,State Of North Carolina,,658.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6475,2016,600329,1001 Wilann Dr,Charlotte,NC,28215.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/briarwoodES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Briarwood Elementary,State Of North Carolina,,726.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6705,2016,600333,5001 Camilla Dr,Charlotte,NC,28226.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/carmelMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Carmel Middle,State Of North Carolina,,1043.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-1452,2016,600334,8120 Grier Rd   Suite 171-B,Charlotte,NC,28215.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/catoHS,11-13,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Cato Middle College High,State Of North Carolina,,189.0,1493.0,860.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5520,2016,600335,124 Skyland Ave,Charlotte,NC,28205.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/billingsvilleES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Billingsville Elementary,State Of North Carolina,P,312.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0692,2016,600336,701 Briar Creek Rd,Charlotte,NC,28205.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/chantillyES,PK-6,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Chantilly Montessori,State Of North Carolina,,265.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6922,2016,600338,13501 Albemarle Rd,Charlotte,NC,28227.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/clearcreekES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,"Clear Creek Elementary, Charlotte",State Of North Carolina,,621.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6460,2016,600341,6200 Starhaven Dr,Charlotte,NC,28215.0,P,0.0,0.0,,T,http://schools.cms.k12.nc.us/cochraneMS,6-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Cochrane Collegiate Academy,State Of North Carolina,F,734.0,621.0,268.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5820,2016,600344,4000 Applegate Rd,Charlotte,NC,28209.0,P,0.0,0.0,,I,http://schools.cms.k12.nc.us/collinswoodMS,K-8,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Collinswood Language Academy,State Of North Carolina,,756.0,759.0,475.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0689,2016,600345,9500 Community House Rd,Charlotte,NC,28277.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/communityhouseMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Community House Middle,State Of North Carolina,,1760.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3905,2016,600346,21126 Catawba Ave,Cornelius,NC,28031.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/corneliusES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Cornelius Elementary,State Of North Carolina,,641.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6720,2016,600349,300 Greenwich Rd,Charlotte,NC,28211.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/cotswoldES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Cotswold Elementary,State Of North Carolina,,839.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6090,2016,600351,500 Kentberry Dr,Charlotte,NC,28214.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/coulwoodMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Coulwood STEM Academy,State Of North Carolina,,661.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6535,2016,600352,3335 Sam Newell Rd,Matthews,NC,28105.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/crownpointES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Crown Point Elementary,State Of North Carolina,,689.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5755,2016,600353,940 Sam Newell Rd,Matthews,NC,28105.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/crestdaleMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Crestdale Middle,State Of North Carolina,,803.0,1026.0,634.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3900,2016,600357,635 South St,Davidson,NC,28036.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/davidsonES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Davidson Elementary,State Of North Carolina,,713.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6300,2016,600361,1810 Matthews-Mint Hill Rd,Matthews,NC,28105.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/butlerHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Butler High,State Of North Carolina,,2092.0,1493.0,860.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6540,2016,600362,4215 David Cox Rd,Charlotte,NC,28269.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/davidcoxroadES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,David Cox Road Elementary,State Of North Carolina,,683.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0006,2016,600364,3351 W Griffith St,Charlotte,NC,28203.0,P,0.0,0.0,,A,http://schools.cms.k12.nc.us/mglaMGDHS,K-12,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Military and Global Leadership Academy,State Of North Carolina,,696.0,313.0,511.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6445,2016,600365,6500 Barrington Dr,Charlotte,NC,28215.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/devonshireES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Devonshire Elementary,State Of North Carolina,,646.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-2240,2016,600367,405 E. Park Ave,Charlotte,NC,28203.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/dilworthES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Dilworth Elementary,State Of North Carolina,,730.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5485,2016,600368,715 N. Caldwell St,Charlotte,NC,28202.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/firstwardES,K-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,First Ward Creative Arts Acad,State Of North Carolina,,530.0,686.0,493.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
