year,agency_code,pct_eds,pct_eds_masking
2019,92S000,5.0,2.0
2019,92T000,5.5,
2019,92U000,6.8,
2019,92V000,10.8,
2019,92W000,14.1,
2019,92Y000,5.0,2.0
2019,930330,65.4,
2019,930340,53.2,
2019,930344,65.6,
2019,930348,59.7,
2019,930352,46.6,
2019,930354,63.2,
2019,930360,36.0,
2019,930700,36.8,
2019,93A000,65.0,
2019,93J000,47.1,
2019,93L000,38.5,
2019,93M000,7.6,
2019,93N000,5.0,2.0
2019,93P000,22.5,
2019,93R000,5.1,
2019,940306,53.5,
2019,940314,71.3,
2019,940316,63.1,
2019,940328,63.5,
2019,940330,28.6,
2019,94Z000,25.0,
2019,950308,54.2,
2019,950312,19.8,
2019,950316,48.6,
2019,950320,56.5,
2019,950322,36.6,
2019,950324,59.6,
2019,950328,32.3,
2019,950332,33.8,
2019,950336,22.8,
2019,950338,30.6,
2019,95A000,13.3,
2019,960312,84.4,
2019,960314,85.4,
2019,960316,79.3,
2019,960318,91.4,
2019,960324,42.1,
2019,960326,94.8,
2019,960329,73.1,
2019,960330,52.3,
2019,960331,65.3,
2019,960332,65.6,
2019,960334,57.6,
2019,960335,90.6,
2019,960336,66.8,
2019,960338,57.9,
2019,960340,57.2,
2019,960344,43.2,
2019,960348,71.9,
2019,960360,53.8,
2019,960370,47.2,
2019,960372,48.9,
2019,960374,53.4,
2019,960380,67.3,
2019,960382,72.7,
2019,960386,62.3,
2019,960387,65.2,
2019,960388,54.7,
2019,960390,92.1,
2019,960450,50.7,
2019,960454,51.2,
2019,960488,89.0,
2019,960490,55.7,
2019,960700,25.9,
2019,96C000,89.1,
2019,96F000,32.9,
2019,970308,63.8,
2019,970310,32.2,
2019,970312,46.9,
2019,970315,40.6,
2019,970320,41.3,
2019,970322,30.0,
2019,970337,39.5,
2019,970340,48.3,
2019,970344,34.1,
2019,970348,40.7,
2019,970352,48.2,
2019,970356,46.6,
2019,970358,38.0,
2019,970360,59.8,
2019,970368,35.1,
2019,970370,26.5,
2019,970376,52.2,
2019,970388,36.3,
2019,970389,36.4,
2019,970390,45.3,
2019,970392,32.5,
2019,970393,27.9,
2019,97D000,41.6,
2019,980306,66.7,
2019,980308,78.8,
2019,980317,63.3,
2019,980318,24.1,
2019,980320,41.9,
2019,980324,18.5,
2019,980336,15.1,
2019,980338,24.9,
2019,980340,41.6,
2019,980342,17.6,
2019,980344,51.0,
2019,980348,46.8,
2019,980352,45.0,
2019,980356,78.5,
2019,980357,84.4,
2019,980360,20.4,
2019,980364,22.8,
2019,980380,33.9,
2019,980384,14.5,
2019,980388,45.5,
2019,980390,19.9,
2019,980392,46.9,
2019,980396,51.7,
2019,980397,30.3,
2019,980398,5.0,2.0
2019,980400,68.7,
2019,98A000,61.1,
2019,98B000,7.9,
2019,990304,63.3,
2019,990308,64.0,
2019,990312,62.7,
2019,990316,51.8,
2019,990320,26.1,
2019,990321,54.8,
2019,990322,44.5,
2019,990324,75.8,
2019,990325,62.8,
2019,990326,52.7,
2019,990328,67.1,
2019,990332,54.3,
2019,990336,75.7,
2019,990340,86.8,
2019,995304,58.6,
2019,995312,61.5,
2019,995316,52.7,
2019,995320,45.0,
2019,995324,46.3,
2019,995328,55.4,
2019,995330,43.1,
2019,995336,58.2,
